+----------+------------+--------------------+--------------------+--------------------+--------+
|    ID    |    name    |    sum_distance    |      maxspeed      |     meanspeed      | isloop |
| AL051950 |    EASY    | 1406.4881879037648 | 18.778209299798323 |  6.98311445585385  |   No   |
| AL061950 |    FOX     | 2874.9243451909333 | 48.277123067670395 | 12.950109663022221 |   No   |
| AL071950 |   GEORGE   | 3991.538503159146  | 47.63855831124791  | 16.22576627300466  |   No   |
| AL081950 |    HOW     | 614.6241795301202  | 13.58770223529104  | 7.316954518215717  |   No   |
| AL091950 |    ITEM    | 461.6097567092257  |  8.91192881443419  | 5.353470567892887  |   No   |
| AL101950 |    JIG     | 2419.8614022616594 | 31.12323931866759  | 15.51193206577987  |   No   |
| AL111950 |    KING    | 1362.751149639464  | 16.029080088263733 | 8.302559911725682  |   No   |
| AL121950 |  UNNAMED   | 2072.656652064535  | 20.566086939776998 | 11.514759178136305 |   No   |
| AL131950 |    LOVE    | 975.5637769392671  | 17.554663464608343 |  8.80456920851749  |   No   |
| AL141950 |    MIKE    | 676.3015895676956  | 14.881887165724502 |  8.67053319958584  |   No   |
| AL151950 |  UNNAMED   | 473.0852943862983  | 12.613272773065738 |  8.76083878493145  |   No   |
| AL161950 |  UNNAMED   | 495.48067453353326 | 15.094980615815695 | 9.175568046917284  |   No   |
| AL011951 |  UNNAMED   | 3060.601662716579  | 31.447729084279825 | 12.752506927985747 |   No   |
| AL021951 |    ABLE    | 2144.4054873670325 | 25.753789741481963 | 10.211454701747774 |  Yes   |
| AL031951 |   BAKER    | 1380.239954965447  | 20.980948028305676 | 16.43142803530294  |   No   |
| AL041951 |  CHARLIE   | 3277.283170732783  | 20.471883910033807 | 11.858172721193876 |   No   |
| AL051951 |    DOG     | 3157.6086852090107 | 19.486218165785164 | 14.223462545986541 |   No   |
| AL061951 |    EASY    | 5014.995848984602  | 40.04470737969385  | 15.47838224995247  |   No   |
| AL071951 |    FOX     | 4958.235891088844  | 56.46984500543024  | 24.305077897494332 |   No   |
| AL081951 |   GEORGE   | 352.94634617817815 | 11.129103155277603 | 6.6874214677216575 |   No   |
| AL091951 |    HOW     | 6090.519109136567  | 47.67155360950945  | 19.81768880777112  |   No   |
| AL101951 |    ITEM    | 537.2425427749616  | 8.465532939084495  | 4.070019263446681  |   No   |
| AL111951 |    JIG     | 877.2904105903247  | 13.982105256428909 | 7.6955299174589875 |  Yes   |
| AL121951 |  UNNAMED   | 2192.5502868671892 | 27.269851912945114 | 10.440715651748521 |   No   |
| AL011952 |  UNNAMED   | 1997.3313337659802 | 35.181963992012534 | 27.740712968971945 |   No   |
| AL021952 |    ABLE    | 5174.1267584792195 | 23.77978866341138  | 13.458469291116067 |   No   |
| AL031952 |  UNNAMED   | 397.2113956882629  | 20.800882897127725 | 16.324621003447177 |   No   |
| AL041952 |   BAKER    | 3470.847836089261  | 41.43954627579111  | 14.83268306021052  |   No   |
| AL051952 |  UNNAMED   | 1913.5909832140242 | 28.829861337681223 | 12.266608866756563 |   No   |
| AL061952 |  CHARLIE   | 2327.2925172721357 | 28.464264781294535 | 13.852931650429381 |   No   |
| AL071952 |    DOG     | 878.4718284173556  |  8.44476467206794  | 5.856478856115705  |   No   |
| AL081952 |  UNNAMED   | 883.5030775975024  | 11.906081346053865 | 7.362525646645854  |   No   |
| AL091952 |    EASY    | 557.9920275077078  | 11.381003297741186 | 4.649933562564232  |  Yes   |
| AL101952 |    FOX     | 1637.800140325128  | 17.908171394140478 | 8.385954732180227  |   No   |
| AL111952 |  UNNAMED   | 1331.325562587718  | 16.435754824877467 | 9.245316406859152  |   No   |
| AL011953 |   ALICE    | 1809.5498423209453 | 13.94267555402925  | 6.024303820926109  |  Yes   |
| AL021953 |  UNNAMED   | 1177.2410139277197 | 22.323118203640902 | 11.541578567918823 |   No   |
| AL031953 |  BARBARA   | 2227.506744115299  | 38.769978930061185 | 16.176370748263892 |   No   |
| AL041953 |   CAROL    | 5219.324241247498  | 35.40707986364523  |  18.3148428829243  |   No   |
| AL051953 |  UNNAMED   | 609.1244171228101  | 15.539364666300893 | 8.460061348927917  |   No   |
| AL061953 |   DOLLY    | 3191.9755457410633 | 32.53466493494451  |  16.5118182212954  |   No   |
| AL071953 |    EDNA    | 4004.1223517714975 | 45.79372548794269  | 24.71680464056479  |   No   |
| AL081953 |  UNNAMED   | 871.5375066082714  | 14.143049562817895 | 6.857649151207173  |  Yes   |
| AL091953 |  FLORENCE  | 1436.6506396174218 | 19.417917942016604 | 13.770895949577733 |   No   |
| AL101953 |    GAIL    | 2620.2395679354977 | 17.137641669858798 | 10.917664866397907 |   No   |
| AL111953 |  UNNAMED   | 2488.0550067937625 | 56.646127944682625 | 23.037546359201503 |   No   |
| AL121953 |   HAZEL    | 3732.7545490610246 | 41.45745517169548  | 16.730916936376836 |   No   |
| AL131953 |  UNNAMED   | 751.6011416514984  | 13.236576143486067 | 8.947632638708313  |   No   |
| AL141953 |  UNNAMED   | 591.5260089611287  | 14.084089080824908 | 12.323458520023513 |   No   |
| AL011954 |  UNNAMED   | 1867.8919997546059 | 48.86769195707827  | 23.947333330187256 |   No   |
| AL021954 |  UNNAMED   | 1742.397811589357  | 29.102616688066306 | 10.37141554517474  |   No   |
| AL031954 |   ALICE    | 746.6881601127586  | 13.930781621322813 | 11.374583758769296 |   No   |
| AL041954 |  UNNAMED   |  709.344768924075  | 11.62786780482009  | 8.444580582429463  |   No   |
| AL051954 |  BARBARA   | 423.99100984757246 | 10.667764804635114 | 6.059735763355213  |   No   |
| AL061954 |   CAROL    | 1617.8579570633597 | 44.17701712801731  | 11.689724942319224 |   No   |
| AL071954 |   DOLLY    | 3071.2911718974856 | 38.536208895351216 | 30.11069776370083  |   No   |
| AL081954 |    EDNA    | 3109.227345788122  | 56.65531615143252  | 15.787272645337262 |   No   |
| AL091954 |  UNNAMED   | 1002.555322032222  | 38.803616399713086 | 23.870364810290997 |   No   |
| AL101954 |  FLORENCE  | 250.33324375616786 | 11.272160536981465 | 5.196585681800515  |   No   |
| AL111954 |  UNNAMED   | 362.5190004453935  | 9.257417710938169  | 6.041983340756559  |   No   |
| AL121954 |   GILDA    | 1392.9872785577727 | 17.69574839186244  | 10.562251253726346 |   No   |
| AL131954 |  UNNAMED   | 2882.4051243581125 | 54.70905626657973  | 10.221294767227352 |   No   |
| AL141954 |   HAZEL    | 3807.8625913475416 | 63.331268565393515 | 12.784453161766589 |   No   |
| AL151954 |  UNNAMED   | 785.6110298782573  |  9.22849110201926  | 6.546758582318811  |   No   |
| AL161954 |   ALICE    | 1083.2943125887548 | 13.283557375022156 | 6.623468660092796  |   No   |
| AL011955 |   BRENDA   | 523.6747724831095  | 13.059468441369809 | 7.632483565306395  |   No   |
| AL021955 |   CONNIE   | 3396.919112299165  | 20.664807678425415 | 11.944523661150088 |   No   |
| AL031955 |   DIANE    |  5866.90188654736  | 46.34794202450649  | 14.815408804412524 |   No   |
| AL041955 |   EDITH    | 3624.5138824098935 | 22.483486731916845 | 10.238739780818904 |  Yes   |
| AL051955 |  UNNAMED   | 752.9475063918659  | 16.943413220772158 | 10.660454437345335 |   No   |
| AL061955 |   FLORA    | 3112.002809800173  | 51.89707100161173  | 17.288904498889856 |   No   |
| AL071955 |   GLADYS   | 487.6397401943078  | 9.761786100642272  | 6.720762255954716  |   No   |
| AL081955 |    IONE    | 6400.211680616132  | 48.508872415927755 | 15.787071707384674 |   No   |
| AL091955 |   HILDA    | 1937.5926539152542 | 17.146431089273037 | 10.004864740334375 |   No   |
| AL101955 |   JANET    | 2836.677840127078  | 25.997725808024857 | 13.666639184044438 |   No   |
| AL111955 |  UNNAMED   | 2632.078927202114  | 48.36859256298073  | 20.889515295254867 |   No   |
| AL121955 |  UNNAMED   | 952.5291684639362  | 29.048922800012907 | 9.338521259450358  |   No   |
| AL131955 |   KATIE    | 1523.5202462744458 | 30.813602659066998 | 13.738334209932981 |   No   |
| AL011956 |  UNNAMED   | 972.5702949361759  | 24.19774404160646  | 12.921026706151299 |   No   |
| AL021956 |    ANNA    | 399.6522645700423  | 12.285265407559748 | 9.744967260095487  |   No   |
| AL031956 |   BETSY    | 4559.736102966774  | 26.99565611127483  |  15.5093064726761  |   No   |
| AL041956 |   CARLA    | 4502.897990977663  | 56.237891032000555 | 20.283324283683182 |   No   |
| AL051956 |    DORA    | 400.5929350469587  |  9.84300074003488  |  6.06958992495392  |   No   |
| AL061956 |   ETHEL    | 421.4994909689358  |  12.0873553739524  |  7.02499151614893  |   No   |
| AL071956 |   FLOSSY   | 3510.643848673259  | 26.812116927741794 | 11.752337339088303 |  Yes   |
| AL081956 |   GRETA    | 2634.419432542187  | 43.67178237274933  | 15.140341566334408 |  Yes   |
| AL091956 |  UNNAMED   | 802.9594848869642  | 18.834348518493155 | 10.294352370345695 |   No   |
| AL101956 |  UNNAMED   | 520.3628459121815  | 12.911165123430726 | 7.884285544123961  |   No   |
| AL111956 |  UNNAMED   | 1316.2265517816845 |  32.0187039590754  | 11.970973557139773 |   No   |
| AL121956 |  UNNAMED   | 265.9759623418163  |  8.27433436445738  | 4.432932705696938  |  Yes   |
| AL011957 |  UNNAMED   | 2033.0257045786984 | 26.602086731972634 | 11.542461315741388 |   No   |
| AL021957 |   AUDREY   | 1403.6288925054691 | 50.29264284225059  | 13.859904280768516 |   No   |
| AL031957 |   BERTHA   | 598.8924551558624  | 10.556667026028881 | 7.6781083994341355 |   No   |
| AL041957 |   CARRIE   | 6263.341518173184  | 32.46619860566158  | 11.105215457753864 |   No   |
| AL051957 |   DEBBIE   | 632.9863337211791  | 16.100943214431513 | 12.674373200754081 |   No   |
| AL061957 |   ESTHER   | 783.7511180275533  | 16.208526741157016 | 9.330370452708967  |   No   |
| AL071957 |   FRIEDA   | 2296.144448574984  | 23.052582963505667 |  13.667526479613   |  Yes   |
| AL081957 |  UNNAMED   | 1910.632105578426  | 28.061440720880913 | 16.75993075068795  |   No   |
| AL011958 |    ALMA    | 595.5359983971719  | 15.46646049558027  | 12.564860005440345 |   No   |
| AL021958 |   BECKY    | 4288.347018029907  | 40.948246183490454 | 19.85345841680513  |   No   |
| AL031958 |    CLEO    | 5135.380778951236  | 31.456613582106154 | 18.60645209764941  |   No   |
| AL041958 |   DAISY    | 2108.3346876505666 | 30.12138031167871  | 12.116866020980266 |   No   |
| AL051958 |    ELLA    | 2542.2259833722005 | 23.41558698882871  | 13.603789904058416 |   No   |
| AL061958 |    FIFI    | 1908.040041830601  | 20.708967346652255 | 10.965747366842535 |   No   |
| AL071958 |   GERDA    | 2471.2127485059323 | 28.64141919564594  | 13.268387321461343 |   No   |
| AL081958 |   HELENE   | 5385.666627626343  | 41.178538404984295 | 17.088358919908963 |   No   |
| AL091958 |    ILSA    | 2310.731643558629  | 58.269484220321296 | 15.79618435797687  |   No   |
| AL101958 |   JANICE   | 3203.5499560341377 | 37.87888615948715  | 15.63459813623413  |   No   |
| AL111958 |  UNNAMED   | 1510.8001990272714 | 22.62098276088446  | 14.811766657130114 |   No   |
| AL121958 |  UNNAMED   | 1633.994962000677  | 43.99142111237155  | 22.694374472231626 |   No   |
| AL011959 |   ARLENE   | 1234.118122247123  | 24.18981319867996  | 9.211060221074606  |   No   |
| AL021959 |   BEULAH   | 274.0982711249593  | 6.826751677854815  | 3.2630746562495148 |   No   |
| AL031959 |  UNNAMED   | 2652.1879282727987 | 56.05366218181672  | 24.75601804064814  |  Yes   |
| AL041959 |   CINDY    |  2057.89333759527  | 34.05797681964791  | 10.310683347976477 |   No   |
| AL051959 |   DEBRA    | 763.3423675921084  | 11.661385592314273 | 6.333761511211914  |   No   |
| AL061959 |   EDITH    | 463.25625363546783 |  21.1761627656002  | 18.94351517500926  |   No   |
| AL071959 |   FLORA    | 1867.381788395502  | 36.961869347719336 | 20.85250416663177  |   No   |
| AL081959 |   GRACIE   |  2724.7189758799   | 33.751042281957524 | 9.482502722796813  |   No   |
| AL091959 |   HANNAH   | 4752.050556957443  | 47.51616967797515  | 17.60018724799053  |   No   |
| AL101959 |   IRENE    |  848.568434501981  | 16.946691980369568 | 12.665545844975611 |   No   |
| AL111959 |   JUDITH   | 2894.4674127486455 | 34.17731479519275  | 14.975178634858963 |   No   |
| AL121959 |  UNNAMED   | 1270.9646797630173 | 21.704288169336234 | 11.148812980377349 |   No   |
| AL131959 |  UNNAMED   | 2313.263738723423  | 56.63127324161912  | 13.294619188065646 |   No   |
| AL141959 |  UNNAMED   | 1724.2284905434108 | 28.83604702734895  | 14.368570754528424 |   No   |
| AL011960 |  UNNAMED   | 1529.4527388909473 | 16.273287959934212 | 10.170465258871152 |  Yes   |
| AL021960 |    ABBY    | 2550.287361325113  | 17.14720757999514  | 13.259478854765463 |   No   |
| AL031960 |   BRENDA   |  4199.43860315337  | 40.299896770960125 | 16.08909569824131  |  Yes   |
| AL041960 |    CLEO    | 1407.8534892868397 |  25.0937346427386  | 18.049403708805638 |   No   |
| AL051960 |   DONNA    | 6087.621302680759  | 44.072298792155514 | 16.439281204733653 |   No   |
| AL061960 |   ETHEL    | 993.5510878212718  | 18.444675759748492 | 8.153534441889244  |   No   |
| AL071960 |  FLORENCE  | 2045.640698807142  | 13.245602409565562 | 9.055721004307623  |  Yes   |
| AL081960 |  UNNAMED   | 701.2337207730078  | 18.517474228305364 | 14.609035849437664 |   No   |
| AL011961 |    ANNA    | 1730.5888933914148 | 22.533583067556503 | 15.180604327994866 |   No   |
| AL021961 |   BETSY    | 3845.802280757646  | 54.10053487741602  | 16.024176169823527 |   No   |
| AL031961 |   CARLA    |  4000.20178678436  | 48.571151024582555 | 13.334005955947871 |   No   |
| AL041961 |   DEBBIE   | 4152.600688234137  | 44.16105150726599  | 17.746156787325372 |   No   |
| AL051961 |   ESTHER   | 4763.070488460193  | 25.091130803502434 | 12.027955778939882 |  Yes   |
| AL061961 |  UNNAMED   | 1569.8374883016381 | 60.69429058968504  | 20.126121644892798 |   No   |
| AL071961 |  FRANCES   | 2821.348416666952  | 35.20546844872272  | 11.755618402778968 |   No   |
| AL081961 |   GERDA    | 2592.1797859985577 | 33.928684155595874 | 16.00110979011455  |   No   |
| AL091961 |   HATTIE   | 915.6918972352368  | 13.647505354484899 | 8.032385063466988  |   No   |
| AL101961 |   JENNY    | 2513.342494266151  | 33.157204059887874 | 12.693648960940152 |   No   |
| AL111961 |    INGA    | 367.1175649764873  | 12.470718909328886 | 4.370447202101039  |  Yes   |
| AL011962 |    ALMA    | 2222.856608779111  | 50.47748258498789  | 12.77503798148914  |  Yes   |
| AL021962 |   BECKY    | 2248.386253179923  | 25.101740376415677 | 17.033229190756995 |   No   |
| AL031962 |   CELIA    | 2697.7626763265234 | 27.253487219867754 | 11.528900326181724 |  Yes   |
| AL041962 |   DAISY    | 3089.891862172652  | 32.297058649849525 | 12.874549425719383 |   No   |
| AL051962 |    ELLA    | 2955.605687672148  | 43.349520687244286 | 14.074312798438806 |   No   |
| AL011963 |   ARLENE   | 3610.295155943401  | 29.184959584516836 | 14.326568079140477 |   No   |
| AL021963 |   BEULAH   | 3092.4299402850247 | 46.330563191591914 | 15.61833303174255  |   No   |
| AL031963 |  UNNAMED   | 2551.482126831893  | 38.53632493592487  | 21.262351056932438 |   No   |
| AL041963 |   CINDY    | 445.8003824843787  | 8.609820043312153  | 5.307147410528318  |   No   |
| AL051963 |   DEBRA    | 1603.8004187861754 | 20.238176552983003 | 12.15000317262254  |   No   |
| AL061963 |   EDITH    | 1499.2544713037182 | 16.860124631948647 | 10.864162835534186 |   No   |
| AL071963 |   FLORA    | 5605.586402873594  | 30.846887733483115 | 13.739182359984294 |   No   |
| AL081963 |   GINNY    | 3048.6194806408466 | 33.200269321986156 |  9.23824085042681  |  Yes   |
| AL091963 |   HELENA   | 547.0742968638859  | 8.025595238898598  | 5.363473498665549  |   No   |
| AL011964 |  UNNAMED   | 2297.0716266903983 | 19.93876524346064  | 10.347169489596393 |   No   |
| AL021964 |  UNNAMED   | 3192.0659528821047 | 41.08223545654025  | 21.280439685880705 |   No   |
| AL031964 |    ABBY    |  598.65528948836   | 10.584767642599308 | 8.314656798449446  |   No   |
| AL041964 |   BRENDA   | 815.4049464549516  | 13.569853564410154 | 11.32506870076322  |   No   |
| AL051964 |    CLEO    | 5221.224659405443  | 41.30370227543693  | 13.812763649220749 |   No   |
| AL061964 |    DORA    | 6096.923792252755  | 37.02649377469003  | 13.731810342911608 |   No   |
| AL071964 |   ETHEL    | 4029.3528244700474 | 28.673094416983208 | 13.990808418298775 |   No   |
| AL081964 |  FLORENCE  | 1426.9822974345548 | 15.882021215475632 | 13.212799050319951 |   No   |
| AL091964 |   GLADYS   | 3202.8921910512777 | 46.84773186592767  | 11.357773727132193 |   No   |
| AL101964 |   HILDA    | 1466.974190888163  | 17.32237288831275  | 8.430886154529672  |   No   |
| AL111964 |   ISBELL   | 1777.3121331175355 | 23.36180652135029  | 8.712314378027136  |  Yes   |
| AL121964 |  UNNAMED   | 710.4415128704929  | 9.937014774027157  |  5.92034594058744  |   No   |
| AL011965 |  UNNAMED   | 2621.673517098178  | 29.026477175502507 | 15.605199506536774 |   No   |
| AL021965 |    ANNA    | 2207.0104156420603 | 52.497571045056254 | 17.515955679698894 |   No   |
| AL031965 |   BETSY    | 3862.948469634304  | 21.951134166068357 | 9.468010954986042  |  Yes   |
| AL041965 |   CAROL    | 4229.607605388293  | 24.82141440100636  | 11.369912917710463 |  Yes   |
| AL051965 |   DEBBIE   | 888.7309854401652  | 10.025027915683026 | 6.732810495758827  |   No   |
| AL061965 |   ELENA    | 2795.9707548033175 | 47.238281916275355 | 17.922889453867427 |   No   |
| AL011966 |    ALMA    | 2225.974215603927  | 17.846561346567952 | 9.048675673186693  |   No   |
| AL021966 |   BECKY    | 905.6888332779819  | 20.622207346119747 | 18.868517359957952 |   No   |
| AL031966 |   CELIA    | 3042.7877521630326 | 39.314281793585664 | 14.489465486490628 |   No   |
| AL051966 |    ELLA    | 2116.027941680438  | 21.486773620151848 | 14.10685294453625  |   No   |
| AL041966 |  DOROTHY   | 1546.1429844812883 | 17.57004822406981  | 7.158069372598558  |   No   |
| AL061966 |   FAITH    | 7265.180595203618  | 41.31021384852487  | 17.80681518432259  |   No   |
| AL071966 |   GRETA    | 1607.2594144117993 | 16.875070347494695 | 10.715062762745328 |   No   |
| AL081966 |   HALLIE   | 129.8240813461232  | 6.164178719197241  | 3.606224481836756  |   No   |
| AL091966 |    INEZ    | 4300.013486668035  | 14.633706153999308 | 8.958361430558405  |   No   |
| AL101966 |   JUDITH   | 1200.9221588308378 | 18.791924380427652 | 14.296692367033785 |   No   |
| AL111966 |    LOIS    |  3129.21849935136  | 33.151520277260744 | 13.724642541014736 |   No   |
| AL011967 |  UNNAMED   | 148.94620905686034 | 5.329966742720751  | 3.1030460220179235 |   No   |
| AL021967 |  UNNAMED   | 482.0827623854764  | 13.380707397220428 | 6.695593922020508  |   No   |
| AL031967 |  UNNAMED   | 563.9760022612156  |  9.18064338667243  | 6.266400025124617  |   No   |
| AL041967 |  UNNAMED   | 640.1096417287217  | 16.802433814937817 | 13.335617536015036 |   No   |
| AL051967 |  UNNAMED   | 1110.8594395885596 | 15.680705272175395 | 11.57145249571416  |   No   |
| AL061967 |  UNNAMED   | 443.6663096482503  | 21.40747347110685  | 18.486096235343766 |   No   |
| AL071967 |  UNNAMED   |  1071.2804484321   | 20.792887437056304 | 14.878895117112501 |   No   |
| AL081967 |  UNNAMED   | 1525.791238615324  | 17.59774631546873  | 10.59577249038419  |   No   |
| AL091967 |  UNNAMED   | 756.1722700574912  | 14.412657826904619 | 10.502392639687377 |   No   |
| AL101967 |  UNNAMED   | 1214.797667938584  | 20.455482720604618 | 12.65414237436025  |   No   |
| AL111967 |   ARLENE   | 2598.383714746925  | 29.24783093930624  | 15.466569730636463 |   No   |
| AL121967 |   CHLOE    |  5504.24238307246  | 26.086762032123573 | 13.69214523152353  |   No   |
| AL131967 |   BEULAH   | 2872.800876089146  | 13.217927727657509 | 6.939132550939968  |   No   |
| AL141967 |   DORIA    | 2422.102159692122  | 16.454028324968608 | 7.475623949667043  |  Yes   |
| AL151967 |  UNNAMED   | 2474.0986010108977 | 17.559077178968824 | 12.885930213598424 |   No   |
| AL161967 |  UNNAMED   | 1742.0535945933043 |  25.631193096093   | 9.073195805173459  |   No   |
| AL171967 |  UNNAMED   | 499.4904313007301  | 10.375377745166288 |  6.93736710139903  |   No   |
| AL181967 |   EDITH    | 1100.5700628801574 | 13.828295911011876 |  9.17141719066798  |   No   |
| AL191967 |    FERN    | 443.7811944497749  | 9.239809361733682  | 6.163627700691316  |   No   |
| AL201967 |  UNNAMED   | 579.9125250468901  | 13.667968600039686 | 12.081510938476878 |   No   |
| AL211967 |   GINGER   | 498.7015708475138  | 7.7883989217064835 | 6.393609882660434  |   No   |
| AL221967 |  UNNAMED   | 232.9802062281842  | 10.858517013954092 | 9.707508592841005  |   No   |
| AL231967 |  UNNAMED   | 459.48787770919137 |  11.297480333754   | 9.572664118941487  |   No   |
| AL241967 |  UNNAMED   | 533.7942375777958  | 13.872538840224221 | 11.120713282870746 |   No   |
| AL251967 |   HEIDI    | 3151.492925630217  | 20.30491096077158  | 9.910355112044705  |   No   |
| AL261967 |  UNNAMED   | 1136.5860086470132 | 27.409882827437027 | 15.785916786764071 |  Yes   |
| AL011968 |    ABBY    | 1899.1301700410722 | 13.112256934520728 | 6.3304339001369065 |   No   |
| AL021968 |   BRENDA   | 2612.9187175434695 | 22.89904963915386  | 12.096845914553098 |   No   |
| AL031968 |   CANDY    | 1823.6392226486118 | 30.46312672236174  | 21.709990745816807 |   No   |
| AL041968 |  UNNAMED   | 225.90758259689764 | 10.567768643494787 | 9.412815941537401  |   No   |
| AL051968 |   DOLLY    | 3024.973567282617  | 24.65967366929813  | 18.00579504334892  |   No   |
| AL061968 |  UNNAMED   | 698.4867098227124  | 9.114270457005864  | 4.850602151546615  |   No   |
| AL071968 |  UNNAMED   | 1124.9524028417381 | 17.849157191725126 | 13.39229051002069  |   No   |
| AL081968 |    EDNA    | 2036.9736246600771 | 18.21048766644393  | 11.31652013700043  |   No   |
| AL091968 |  UNNAMED   | 2354.2111723653725 | 29.59876036144043  | 10.60455483047465  |   No   |
| AL101968 |  UNNAMED   | 1232.577557203902  |  17.0008868219852  | 11.412755159295386 |   No   |
| AL111968 |  UNNAMED   | 1188.1043775220278 | 23.954424875744866 | 19.801739625367127 |   No   |
| AL121968 |  FRANCES   |  2182.42255695023  | 24.98077213885983  | 12.542658373277186 |   No   |
| AL131968 |  UNNAMED   | 1020.2495501578107 | 15.947889069446473 | 10.002446570174614 |   No   |
| AL141968 |   GLADYS   | 2460.3560991196505 | 35.26064548871019  | 12.426040904644696 |   No   |
| AL151968 |  UNNAMED   |  549.358742665969  | 25.027554767157124 | 22.889947611082043 |   No   |
| AL011969 |  UNNAMED   |  632.610448101311  | 10.140672035270299 |  6.58969216772199  |   No   |
| AL021969 |  UNNAMED   | 401.74627560566813 | 20.389256808070304 | 16.739428150236172 |   No   |
| AL031969 |  UNNAMED   | 515.3025330968901  | 15.06163386490404  | 10.735469439518546 |   No   |
| AL041969 |  UNNAMED   |  225.371736627348  | 5.928500770163947  | 3.130163008713167  |   No   |
| AL051969 |  UNNAMED   | 571.8849869204516  | 19.038500435316767 | 11.914270560842743 |   No   |
| AL061969 |    ANNA    |  5421.04196227931  | 44.478632079069364 | 20.077933193627068 |   No   |
| AL071969 |  BLANCHE   | 1906.7248345111407 | 42.59218900121976  | 35.30971915761371  |   No   |
| AL081969 |   DEBBIE   | 4333.562110392939  | 53.15343089459407  | 16.41500799391265  |   No   |
| AL091969 |  CAMILLE   | 3102.9339288733154 | 38.29714012034713  | 15.055108721363574 |   No   |
| AL101969 |  UNNAMED   | 1207.3656014416597 | 21.85782122892206  | 12.576725015017285 |   No   |
| AL111969 |  UNNAMED   | 355.02294615012147 | 9.678761453565286  | 7.396311378127531  |   No   |
| AL121969 |    EVE     | 612.5568721786622  | 13.66424448598268  | 9.281164729979729  |   No   |
| AL131969 | FRANCELIA  | 1671.6120037670207 | 27.280304235607392 | 10.715461562609107 |   No   |
| AL141969 |  UNNAMED   | 429.62158877966505 | 9.285119033803579  |  5.96696651082868  |   No   |
| AL151969 |  UNNAMED   | 1637.0438771104214 | 23.96990365236975  | 13.642032309253512 |   No   |
| AL161969 |   GERDA    | 2039.4893602768052 | 46.199947532238205 | 18.884160743303752 |   No   |
| AL171969 |   HOLLY    | 1231.6196298579082 | 30.882200562570688 | 7.894997627294284  |   No   |
| AL181969 |  UNNAMED   | 559.6003265421441  | 12.114295810670788 | 5.829170068147335  |   No   |
| AL191969 |  UNNAMED   | 271.0323180321051  | 8.976646627231112  | 6.453150429335835  |   No   |
| AL201969 |    INGA    | 3644.7562448285885 | 15.442286364275105 | 6.198565042225494  |  Yes   |
| AL211969 |  UNNAMED   | 966.6942215655796  | 27.77702437970674  | 8.950872421903519  |   No   |
| AL221969 |  UNNAMED   | 1131.107881447572  | 22.182318818830467 | 8.568999101875546  |   No   |
| AL231969 |  UNNAMED   | 461.5091277553147  | 14.96445710779563  | 8.546465328802123  |   No   |
| AL241969 |   JENNY    | 1291.4878029732815 | 15.40683890053243  | 10.249903198200649 |   No   |
| AL251969 |    KARA    | 4082.046790937107  | 46.40520223505899  | 14.475343230273433 |  Yes   |
| AL261969 |   LAURIE   |  1590.44222177911  | 11.080392539423373 | 6.465212283654918  |  Yes   |
| AL271969 |  UNNAMED   | 992.5048741378286  | 27.663381273655503 | 12.724421463305495 |   No   |
| AL281969 |  UNNAMED   | 2467.3577683011663 | 21.74705854638718  | 13.707543157228702 |   No   |
| AL291969 |   MARTHA   | 147.59490680901388 |  4.08601679371531  | 1.5374469459272277 |   No   |
| AL011970 |    ALMA    | 2053.3000692449364 | 16.382436225772548 | 9.005702058091824  |   No   |
| AL021970 |   BECKY    | 1226.4472688134256 | 20.321511708757104 | 11.35599322975394  |   No   |
| AL031970 |  UNNAMED   | 1526.7510057985146 | 20.343347060527098 | 12.11707147459139  |   No   |
| AL041970 |   CELIA    | 1606.7289750532348 | 14.585864739251464 | 11.642963587342285 |   No   |
| AL051970 |  UNNAMED   | 1528.218359754845  | 19.11428106090116  | 15.918941247446307 |   No   |
| AL061970 |  UNNAMED   | 318.66606738687625 | 8.851835205191007  | 8.851835205191007  |   No   |
| AL071970 |  UNNAMED   | 2492.3074151631276 | 19.061279562769545 | 14.835163185494798 |   No   |
| AL081970 |  UNNAMED   | 1671.9091339412967 |  58.3883069112102  | 19.903680165967817 |   No   |
| AL091970 |  DOROTHY   | 1982.3797661111803 | 16.975850894503107 | 13.766526153549863 |   No   |
| AL101970 |  UNNAMED   | 870.0184009782874  | 11.093140109870513 |  6.30448116650933  |   No   |
| AL111970 |  UNNAMED   | 656.1900327785484  | 14.798878718845266 | 12.151667273676825 |   No   |
| AL121970 |    ELLA    | 1175.5847123156823 | 19.419462884929327 | 10.312146599260373 |   No   |
| AL131970 |   FELICE   | 1312.414483212216  | 19.35823268708738  | 9.942533963728906  |   No   |
| AL141970 |  UNNAMED   | 794.7133803039101  | 12.381968972580589 | 10.18863308081936  |   No   |
| AL151970 |  UNNAMED   | 4572.191543937426  | 18.76689416019048  | 10.583776722077374 |   No   |
| AL161970 |   GRETA    | 1471.9649232366298 | 14.062202539329846 | 7.215514329591323  |   No   |
| AL171970 |  UNNAMED   | 1045.3711987586387 | 30.665367890535332 | 21.77856664080497  |   No   |
| AL181970 |  UNNAMED   | 1927.4905750437065 | 55.238722484613334 | 14.602201326088688 |   No   |
| AL191970 |  UNNAMED   | 1583.5006431766094 | 48.92508373700729  | 8.247399183211508  |   No   |
